ID,Cod_Tipo_Cart_Rel,UF,Esfera,Media_de_quantidade,Media_de_volume,Media_de_tarifas,Media_de_margem,Tarifa_media
514976841,406,MT,MUNICIPAL,15701.00,10767.25,6215.25,1286.00,0.39
700054067,406,PR,MUNICIPAL,602.33,6300.00,195.67,108.00,0.39
700183892,407,PR,MUNICIPAL,1104.33,867.33,358.33,0.00,0.39
702150368,407,PR,MUNICIPAL,1207.50,33687.50,457.50,0.00,0.39
800342270,406,BA,MUNICIPAL,3054.67,14504.00,1108.00,0.00,0.39
800578690,406,MA,MUNICIPAL,16322.25,52271.25,7153.75,313.00,0.39
906070886,406,CE,MUNICIPAL,8243.33,8541.67,3268.67,0.00,0.39
906072715,407,SP,MUNICIPAL,3261.67,9121.00,1373.33,280.33,0.39
906190738,406,MG,MUNICIPAL,7707.80,2092.20,1992.80,77.00,0.39
429253,407,PR,MUNICIPAL,1063.00,117489.50,405.00,0.00,0.38
104354947,407,RO,MUNICIPAL,829.67,3239.00,311.33,0.00,0.38
104604268,407,AL,MUNICIPAL,382.00,1200.00,147.00,0.00,0.38
104723466,405,CE,MUNICIPAL,4316.67,17969.00,1549.33,0.00,0.38
104857886,407,CE,MUNICIPAL,680.00,3084.00,189.33,0.00,0.38
105159783,406,MG,MUNICIPAL,1813.00,18432.00,631.67,0.00,0.38
105263654,407,GO,MUNICIPAL,121.00,909422.50,45.00,4.50,0.38
105559669,405,PE,MUNICIPAL,181.00,0.00,69.00,0.00,0.38
203523834,407,RS,MUNICIPAL,650.33,3730.67,161.00,0.00,0.38
203631252,406,SC,MUNICIPAL,4138.00,88114.00,1561.00,0.00,0.38
204527745,406,RS,MUNICIPAL,4937.50,29452.50,1726.50,0.00,0.38
204586468,406,PR,MUNICIPAL,641.00,4557.00,241.00,0.00,0.38
204724337,406,SP,MUNICIPAL,8191.00,1577.00,3126.00,2505.00,0.38
400286633,406,RS,MUNICIPAL,4617.50,13510.00,1762.50,0.00,0.38
402115954,407,RS,MUNICIPAL,1385.50,3300.00,579.50,90.50,0.38
500837321,406,PE,MUNICIPAL,2021.00,9627.00,762.00,0.00,0.38
501397429,407,PE,MUNICIPAL,128.50,2376.00,52.75,11.50,0.38
603031749,406,MG,MUNICIPAL,8975.00,18934.00,3384.00,0.00,0.38
801173381,406,MA,MUNICIPAL,328.00,34251.00,123.00,94.00,0.38
906071240,406,MT,MUNICIPAL,9115.00,6006.00,3491.00,0.00,0.38
906072412,407,MG,MUNICIPAL,303.00,12319.67,113.67,0.00,0.38
910586967,406,BA,MUNICIPAL,7450.00,0.00,2260.50,0.00,0.38
274889,406,PR,MUNICIPAL,3140.33,42511.00,1049.33,0.00,0.37
103485933,407,RN,MUNICIPAL,1250.00,2635.50,469.00,0.00,0.37
103716689,407,RN,MUNICIPAL,194.00,0.00,71.00,0.00,0.37
104432227,407,TO,MUNICIPAL,1003.50,75345.00,357.50,0.00,0.37
104533128,405,MT,MUNICIPAL,2682.50,1597.75,1109.75,88.25,0.37
104789361,406,PB,MUNICIPAL,9644.00,0.00,3555.00,0.00,0.37
104829533,406,MG,MUNICIPAL,2398.00,8383.67,945.33,160.67,0.37
105116216,406,GO,MUNICIPAL,4561.50,3720.00,1556.00,0.00,0.37
105542456,407,MG,MUNICIPAL,507.33,4221.33,189.67,4.33,0.37
105613848,406,PA,MUNICIPAL,2440.00,1509.00,912.00,0.00,0.37
111190222,406,SC,MUNICIPAL,18736.00,27871.50,6457.75,718.00,0.37
200073120,406,SP,MUNICIPAL,10845.00,0.00,3994.00,0.00,0.37
204344349,407,RS,MUNICIPAL,496.00,24.00,182.00,0.00,0.37
204527650,406,RS,MUNICIPAL,906.00,15629.00,335.00,0.00,0.37
204932686,407,PR,MUNICIPAL,1276.50,143525.50,424.00,0.00,0.37
205116649,407,SP,MUNICIPAL,1227.00,20698.50,470.50,0.00,0.37
205128193,406,PR,MUNICIPAL,3136.00,93937.00,1169.00,0.00,0.37
300088982,405,PA,MUNICIPAL,4146.50,402.50,1491.00,0.00,0.37
600221978,406,MG,MUNICIPAL,1166.33,12796.67,443.00,0.00,0.37
600291829,406,MG,MUNICIPAL,7055.00,0.00,2581.00,2246.00,0.37
600877961,407,MG,MUNICIPAL,1424.25,788.00,587.50,0.00,0.37
603175032,407,MG,MUNICIPAL,3315.33,12192.33,1258.33,0.00,0.37
800105842,406,BA,MUNICIPAL,5735.00,45914.00,2121.00,0.00,0.37
800489881,406,BA,MUNICIPAL,1723.00,4543.00,645.00,0.00,0.37
901549416,406,SP,MUNICIPAL,11839.00,82227.00,4820.50,0.00,0.37
906071410,406,PE,MUNICIPAL,2848.00,360.00,1059.00,0.00,0.37
906072573,407,RS,MUNICIPAL,1777.00,26381.00,650.00,0.00,0.37
922516152,405,GO,MUNICIPAL,186.50,109175.00,63.00,0.00,0.37
925162110,406,SC,MUNICIPAL,21205.25,107636.25,6930.75,139.00,0.37
1326163,406,PR,MUNICIPAL,1391.00,5241.33,545.00,0.00,0.36
103889566,407,RN,MUNICIPAL,1354.50,6900.50,433.00,0.00,0.36
105096274,407,MG,MUNICIPAL,172.00,13069.00,58.00,44.33,0.36
105270722,405,AM,ESTADUAL,9544.33,380.33,3030.33,1273.00,0.36
105550397,407,PB,MUNICIPAL,55.00,13676.00,13.50,0.50,0.36
105685458,405,PE,MUNICIPAL,2312.33,19008.33,641.67,0.00,0.36
105989171,405,MT,MUNICIPAL,24029.00,5987.00,8694.00,0.00,0.36
106446386,406,PA,MUNICIPAL,5743.00,30860.00,2095.00,0.00,0.36
200542565,406,SP,MUNICIPAL,8055.00,0.00,2939.00,0.00,0.36
300548557,407,GO,MUNICIPAL,944.00,83643.00,340.00,0.00,0.36
302685556,407,RO,MUNICIPAL,1578.00,7740.50,562.00,0.00,0.36
402103499,407,RS,MUNICIPAL,634.00,971.50,220.50,0.00,0.36
416533515,405,PB,MUNICIPAL,560.50,311.50,241.00,0.00,0.36
500945549,406,PE,MUNICIPAL,1164.00,43208.00,423.00,0.00,0.36
503235218,406,PE,MUNICIPAL,3943.50,62.50,1325.00,0.00,0.36
600134261,406,MG,MUNICIPAL,18103.75,28227.50,7842.75,2264.00,0.36
602700564,406,MG,MUNICIPAL,10205.00,0.00,4928.50,0.00,0.36
800166386,406,BA,MUNICIPAL,2092.33,111014.67,709.67,0.00,0.36
803494763,406,BA,MUNICIPAL,1701.33,52512.67,678.67,0.00,0.36
906070698,403,AM,MUNICIPAL,109.00,1907.50,40.50,0.00,0.36
906071695,407,PR,MUNICIPAL,1826.67,11359.67,717.00,0.00,0.36
906072474,407,MT,MUNICIPAL,948.67,7221.33,364.00,29.67,0.36
909109028,403,MA,ESTADUAL,105.00,36741.00,38.00,0.00,0.36
167791,406,PR,MUNICIPAL,5988.00,41373.50,2110.50,626.50,0.35
417352,407,PR,MUNICIPAL,84.00,0.00,29.00,0.00,0.35
601016,406,MS,MUNICIPAL,2893.50,241498.00,943.00,212.00,0.35
101175902,406,ES,MUNICIPAL,3358.00,20444.50,963.00,0.00,0.35
101201266,407,ES,MUNICIPAL,1937.00,52757.50,685.50,0.00,0.35
103519708,407,RN,MUNICIPAL,479.50,10859.50,167.00,0.00,0.35
104499842,406,AL,MUNICIPAL,1363.50,14878.00,482.00,0.00,0.35
104806625,407,MG,MUNICIPAL,1241.33,171.00,442.00,0.00,0.35
104939929,406,BA,MUNICIPAL,1334.50,11815.50,416.50,0.00,0.35
104969703,407,BA,MUNICIPAL,590.00,4810.00,203.00,0.00,0.35
104998076,406,MG,MUNICIPAL,18214.50,330992.00,6386.50,0.00,0.35
105088535,406,PA,MUNICIPAL,3474.67,15777.00,1183.67,0.00,0.35
105133667,406,BA,MUNICIPAL,1690.00,0.00,587.00,0.00,0.35
105146124,405,PA,MUNICIPAL,132.00,726.00,46.00,0.00,0.35
106445570,407,MG,MUNICIPAL,99.00,72.00,34.50,0.00,0.35
200606365,406,SP,MUNICIPAL,1542.50,406.50,534.50,220.00,0.35
200616502,406,SP,MUNICIPAL,19395.00,3961.00,6567.50,0.00,0.35
200637508,406,SP,MUNICIPAL,8553.50,52.25,2876.75,401.00,0.35
203248162,406,SP,MUNICIPAL,24455.00,0.00,8582.00,0.00,0.35
203622964,407,SC,MUNICIPAL,1247.00,3394.00,483.50,0.00,0.35
205800441,407,SC,MUNICIPAL,5518.00,11610.00,1947.00,0.00,0.35
303896933,406,GO,MUNICIPAL,15254.67,1404.00,4429.00,0.00,0.35
500105621,406,CE,MUNICIPAL,17944.00,7776.00,6195.00,0.00,0.35
500837353,406,PE,MUNICIPAL,1875.50,22.50,673.00,14.50,0.35
600010891,406,MG,MUNICIPAL,11831.67,6963.00,4767.00,0.00,0.35
600390552,406,MG,MUNICIPAL,16446.00,71035.67,4592.00,2474.00,0.35
600455755,407,MG,MUNICIPAL,2321.33,16824.67,779.33,798.67,0.35
904000988,406,MG,MUNICIPAL,7611.50,259.75,2808.00,105.75,0.35
906071299,406,PA,MUNICIPAL,6042.00,10168.00,2101.00,2451.00,0.35
84587,407,PR,MUNICIPAL,110.00,3595.00,37.00,56.00,0.34
100875,406,PR,MUNICIPAL,2020.25,19122.25,410.75,0.00,0.34
130004,407,PR,MUNICIPAL,4410.00,50947.50,1572.50,0.00,0.34
104040485,407,SE,MUNICIPAL,44.00,85.00,15.00,0.00,0.34
104426471,405,AM,MUNICIPAL,2109.00,2000.00,709.00,0.00,0.34
104809383,406,MG,MUNICIPAL,2010.00,0.00,680.00,0.00,0.34
104933808,407,TO,MUNICIPAL,3586.00,2724.00,1153.50,0.00,0.34
105089858,405,GO,MUNICIPAL,11702.25,116740.50,3125.25,0.00,0.34
105270986,406,CE,MUNICIPAL,1678.00,11326.33,549.67,0.00,0.34
105608244,405,PB,ESTADUAL,285.20,2357.60,91.20,0.00,0.34
106096850,406,MG,MUNICIPAL,30567.00,160000.00,10269.00,16912.00,0.34
204633751,406,RS,MUNICIPAL,8556.00,9479.00,2950.00,0.00,0.34
300288935,405,MT,MUNICIPAL,3891.75,41772.25,757.75,924.75,0.34
300592065,405,RR,MUNICIPAL,340.00,3200.00,114.00,0.00,0.34
303869505,406,MG,MUNICIPAL,3295.33,24073.33,983.33,0.00,0.34
400805631,406,RS,MUNICIPAL,368.00,10890.00,114.00,0.00,0.34
517182779,406,SC,MUNICIPAL,18365.67,61121.33,4572.67,28.33,0.34
600472365,406,MG,MUNICIPAL,3561.00,3770.00,1223.00,0.00,0.34
602784631,406,MG,MUNICIPAL,7695.00,18061.67,2505.67,0.00,0.34
700417270,407,SC,MUNICIPAL,5330.00,17958.00,1762.33,55.00,0.34
800730924,407,SE,MUNICIPAL,58.50,1295.00,20.00,0.00,0.34
900367828,407,SP,MUNICIPAL,7329.00,4442.40,2096.00,0.00,0.34
903865933,406,MG,MUNICIPAL,11018.67,586.67,2808.00,35.33,0.34
907397843,406,BA,MUNICIPAL,4115.50,6660.50,1467.00,0.00,0.34
528542,406,MS,MUNICIPAL,6081.67,492062.33,1993.33,0.00,0.33
100840333,406,RJ,MUNICIPAL,13532.00,171378.00,4475.00,802.00,0.33
101070632,405,ES,MUNICIPAL,26008.00,0.00,8675.00,35412.00,0.33
101122629,406,ES,MUNICIPAL,12120.00,229329.67,3831.33,268.67,0.33
101129230,406,ES,MUNICIPAL,10987.00,95355.00,2602.33,908.67,0.33
103438595,406,CE,MUNICIPAL,796.00,3297.00,260.00,0.00,0.33
104715867,406,MA,MUNICIPAL,1980.00,36091.00,645.00,518.00,0.33
104894194,406,PE,MUNICIPAL,2328.00,76910.00,778.00,0.00,0.33
105080161,406,GO,MUNICIPAL,3910.50,14940.50,1251.50,599.50,0.33
105559217,405,RR,MUNICIPAL,379.50,4519.50,130.00,0.00,0.33
105892627,407,TO,MUNICIPAL,107.00,3773.00,35.00,0.00,0.33
105999083,406,PE,MUNICIPAL,1337.00,2000.50,568.50,0.00,0.33
106382090,406,GO,MUNICIPAL,2397.00,311800.00,780.00,0.00,0.33
106445243,406,BA,MUNICIPAL,6779.50,1189.50,1886.00,0.00,0.33
200084161,406,SP,MUNICIPAL,9336.00,23856.50,3762.50,0.00,0.33
200155581,406,SP,MUNICIPAL,1388.00,0.00,459.00,291.00,0.33
200894428,406,SP,MUNICIPAL,16732.40,415677.80,5041.60,0.00,0.33
204639756,406,SC,MUNICIPAL,7521.00,44437.00,2732.50,-169.25,0.33
204698358,403,RS,ESTADUAL,28939.75,2811139.75,8024.75,0.00,0.33
205329746,407,SP,MUNICIPAL,11924.75,13658.50,3319.50,703.00,0.33
302844834,406,GO,MUNICIPAL,37589.00,510545.00,12544.00,0.00,0.33
402111465,407,RS,MUNICIPAL,6.00,0.00,2.00,0.00,0.33
500361485,405,PB,ESTADUAL,24979.67,4279.67,7137.33,3941.00,0.33
512185479,406,SP,MUNICIPAL,16596.33,3260.67,3143.67,115.33,0.33
600984103,406,MG,MUNICIPAL,19742.00,119779.50,6651.00,0.00,0.33
800220223,406,BA,MUNICIPAL,2056.00,554160.50,680.50,0.00,0.33
800372839,406,BA,MUNICIPAL,3307.00,42100.00,1080.50,0.00,0.33
800798266,406,MA,MUNICIPAL,11702.00,0.00,3879.00,0.00,0.33
900016214,406,SP,MUNICIPAL,22216.50,76538.00,7919.25,1100.25,0.33
900436968,406,SP,MUNICIPAL,5185.00,272945.00,1719.00,0.00,0.33
901596636,406,MG,MUNICIPAL,2456.00,35696.00,802.00,0.00,0.33
906072454,407,MG,MUNICIPAL,337.00,12709.00,114.00,33.00,0.33
924440116,407,MG,MUNICIPAL,3838.33,1003.00,1127.33,0.00,0.33
929019479,405,GO,MUNICIPAL,70.50,0.00,23.50,0.00,0.33
104574729,406,MT,MUNICIPAL,10412.25,18622.25,3269.25,402.50,0.32
104995219,407,MG,MUNICIPAL,548.75,7896.00,185.75,0.00,0.32
105074322,406,MG,MUNICIPAL,16355.00,239113.00,5215.00,0.00,0.32
105098850,406,MG,MUNICIPAL,696.50,3506.50,193.50,0.00,0.32
105332805,405,RN,MUNICIPAL,3368.75,6584.00,1074.25,1323.50,0.32
106446009,406,MG,MUNICIPAL,4404.00,5082.00,1389.00,0.00,0.32
106446277,406,RN,MUNICIPAL,3923.00,8760.50,1315.00,312.00,0.32
112234921,406,MG,MUNICIPAL,28440.50,147531.00,9911.00,2914.00,0.32
200446003,406,SP,MUNICIPAL,20863.50,65051.00,6202.00,0.00,0.32
204441583,406,RS,MUNICIPAL,31800.00,0.00,10300.00,0.00,0.32
204677608,407,PR,MUNICIPAL,2247.50,10141.00,711.50,0.00,0.32
300192012,406,MG,MUNICIPAL,1873.33,28410.67,604.33,0.00,0.32
303282325,405,AC,MUNICIPAL,1117.67,4708.33,400.67,0.00,0.32
500381926,407,PB,MUNICIPAL,1503.00,960.00,484.00,0.00,0.32
505636612,406,MG,MUNICIPAL,6454.00,1021.25,1760.25,0.00,0.32
900173980,406,SP,MUNICIPAL,4763.00,1922.80,1555.40,150.60,0.32
900336432,406,SP,MUNICIPAL,3992.40,13496.20,1078.40,13.60,0.32
904124180,405,AC,ESTADUAL,6078.00,89112.00,1938.00,0.00,0.32
906072419,406,MG,MUNICIPAL,8656.50,155925.50,2669.50,0.00,0.32
906072464,407,MS,MUNICIPAL,238.00,8241.00,77.00,32.00,0.32
101206549,406,ES,MUNICIPAL,1092.00,12663.00,336.00,0.00,0.31
101226341,407,ES,MUNICIPAL,1155.00,13286.00,357.00,0.00,0.31
104566318,406,CE,MUNICIPAL,297.00,3304.00,91.00,0.00,0.31
104892920,406,MT,MUNICIPAL,8152.50,2135.50,2386.50,0.00,0.31
104921944,406,BA,MUNICIPAL,4219.50,19947.00,1302.00,0.00,0.31
105023206,406,MG,MUNICIPAL,1598.00,22780.00,472.50,0.00,0.31
105132427,405,PE,MUNICIPAL,10050.00,0.00,3090.00,0.00,0.31
105554356,407,PI,MUNICIPAL,335.00,9012.50,33.50,0.00,0.31
105555465,405,GO,MUNICIPAL,2043.00,96811.00,635.00,2036.00,0.31
105565621,407,MG,MUNICIPAL,155.00,15388.50,52.50,0.00,0.31
106445185,407,MG,MUNICIPAL,621.50,7889.00,187.00,0.00,0.31
106445515,406,MG,MUNICIPAL,19408.00,0.00,6015.00,0.00,0.31
106446240,407,MG,MUNICIPAL,606.50,5298.50,173.00,0.00,0.31
200175042,406,SP,MUNICIPAL,2604.00,42068.00,814.00,2068.00,0.31
200344123,406,SP,MUNICIPAL,4105.00,6441.00,1265.00,0.00,0.31
200457852,406,SP,MUNICIPAL,11123.00,167076.00,3422.00,0.00,0.31
205275738,406,RS,MUNICIPAL,3433.00,13359.50,976.00,0.00,0.31
500339342,407,RN,MUNICIPAL,1227.33,11722.33,409.33,64.33,0.31
500485313,406,CE,MUNICIPAL,1965.50,25006.50,594.00,0.00,0.31
500599085,405,AL,MUNICIPAL,2343.00,660.00,720.00,0.00,0.31
513392329,406,PR,MUNICIPAL,9641.80,889.60,1868.00,220.00,0.31
600848713,407,MG,MUNICIPAL,484.00,913.67,190.00,0.00,0.31
900417247,406,SP,MUNICIPAL,9396.25,41765.50,2962.50,283.50,0.31
908900926,406,RS,MUNICIPAL,336.00,616.00,105.00,0.00,0.31
935298611,407,MS,MUNICIPAL,950.25,216104.50,228.00,0.00,0.31
123934,407,PR,MUNICIPAL,1328.00,17785.50,399.00,0.00,0.30
207601,406,PR,MUNICIPAL,1307.00,466.67,307.33,0.00,0.30
530073,406,MS,MUNICIPAL,5543.00,361254.50,1715.00,0.00,0.30
101028577,407,MG,MUNICIPAL,1158.00,2250.00,371.50,0.00,0.30
103644805,407,RN,MUNICIPAL,118.00,2275.00,35.00,0.00,0.30
104509257,405,RO,MUNICIPAL,4133.00,5649.00,1232.00,0.00,0.30
105025930,407,MG,MUNICIPAL,267.50,26014.00,73.50,0.00,0.30
105553204,406,MG,MUNICIPAL,3178.00,21244.00,675.50,0.00,0.30
105560584,407,RN,MUNICIPAL,1534.00,0.00,455.00,0.00,0.30
106384525,405,AC,MUNICIPAL,814.50,1423.00,171.00,0.00,0.30
200290797,406,SP,MUNICIPAL,23322.25,422355.75,7407.25,0.00,0.30
200313674,406,SP,MUNICIPAL,15007.00,15648.00,3579.50,4265.50,0.30
200401083,406,SP,MUNICIPAL,16663.00,104432.00,4403.50,0.00,0.30
200428678,406,SP,MUNICIPAL,27778.60,60754.00,6999.60,591.80,0.30
203023480,406,SP,MUNICIPAL,2028.00,306.00,476.00,0.00,0.30
204408057,406,RS,MUNICIPAL,19860.00,107550.00,5873.00,0.00,0.30
204759406,407,MG,MUNICIPAL,705.00,10104.00,208.00,0.00,0.30
204841882,407,PR,MUNICIPAL,2627.00,0.00,789.00,0.00,0.30
300337804,407,GO,MUNICIPAL,2486.33,368611.33,705.33,0.00,0.30
416402370,406,PA,MUNICIPAL,824.00,14128.00,246.00,0.00,0.30
600151008,406,MG,MUNICIPAL,438.00,178.50,129.50,45.00,0.30
600984107,406,MG,MUNICIPAL,11019.00,12038.33,3011.33,0.00,0.30
602292518,406,MG,MUNICIPAL,1341.50,3203.75,369.50,0.00,0.30
701884535,407,SC,MUNICIPAL,1021.50,3973.50,302.50,136.50,0.30
800445054,406,BA,MUNICIPAL,3914.00,19104.00,1182.00,0.00,0.30
900523248,407,SP,MUNICIPAL,20.00,800.00,6.00,0.00,0.30
906070744,407,BA,MUNICIPAL,1828.00,480.00,545.00,0.00,0.30
906070906,406,CE,MUNICIPAL,1077.33,7857.33,344.33,0.00,0.30
906071772,406,RS,MUNICIPAL,15511.00,42514.00,4599.00,0.00,0.30
906072453,406,MG,MUNICIPAL,3908.00,91287.67,1147.00,0.00,0.30
81268,407,PR,MUNICIPAL,2040.00,7718.00,587.00,0.00,0.29
101033030,406,RJ,MUNICIPAL,4572.00,0.00,1347.00,0.00,0.29
101232085,406,ES,MUNICIPAL,929.00,14454.50,278.50,0.00,0.29
103497414,406,CE,MUNICIPAL,20261.00,83944.00,5894.00,0.00,0.29
104481195,407,PB,MUNICIPAL,14.00,0.00,4.00,0.00,0.29
104791783,406,GO,MUNICIPAL,5476.50,225000.00,1662.50,0.00,0.29
105089343,406,PB,MUNICIPAL,1580.50,3965.00,384.50,0.00,0.29
105119992,406,BA,MUNICIPAL,1039.00,33525.00,300.00,0.00,0.29
105625519,406,MG,MUNICIPAL,3533.50,7591.50,1039.50,0.00,0.29
200364685,407,SP,MUNICIPAL,3835.00,6048.00,905.67,22.67,0.29
200543450,406,SP,MUNICIPAL,10698.25,30447.00,1891.00,0.25,0.29
203499364,406,SP,MUNICIPAL,138.00,0.00,40.00,0.00,0.29
203772909,406,SC,MUNICIPAL,4867.33,0.00,1558.00,227.33,0.29
204808811,406,RS,MUNICIPAL,10189.00,71762.00,2919.00,0.00,0.29
402103047,407,RS,MUNICIPAL,1079.00,1146.50,306.50,0.00,0.29
501008401,406,PE,MUNICIPAL,2348.75,889.00,663.50,88.75,0.29
700230439,406,SC,MUNICIPAL,18769.00,4875.33,5441.00,864.00,0.29
800201850,406,BA,MUNICIPAL,2062.50,7118.00,594.00,0.00,0.29
533697,405,MS,MUNICIPAL,4730.00,54313.00,1347.00,0.00,0.28
589818,406,MS,MUNICIPAL,3701.33,23770.33,947.00,318.00,0.28
30022204,406,SC,MUNICIPAL,17327.60,234527.40,3605.20,1904.60,0.28
101013163,407,MG,MUNICIPAL,4509.50,5564.50,1342.50,0.00,0.28
104460857,406,MT,MUNICIPAL,4154.00,8144.00,1151.00,0.00,0.28
105020077,406,BA,MUNICIPAL,11938.33,88673.67,2559.33,0.00,0.28
105147347,406,GO,MUNICIPAL,480.00,5808.00,132.00,0.00,0.28
105362270,407,MG,MUNICIPAL,147.00,3858.50,40.00,0.00,0.28
105558245,405,RR,MUNICIPAL,81.00,1473.00,23.00,0.00,0.28
106011982,407,PB,MUNICIPAL,40.00,301.00,11.00,0.00,0.28
200501456,407,SP,MUNICIPAL,1847.50,50806.50,519.00,0.00,0.28
200650354,406,MG,MUNICIPAL,248.00,0.00,69.00,0.00,0.28
201126529,406,SP,MUNICIPAL,22991.00,99723.00,6516.00,0.00,0.28
205006831,406,RS,MUNICIPAL,9599.00,0.00,2728.00,0.00,0.28
205560883,405,MS,MUNICIPAL,161.50,0.00,46.00,0.00,0.28
519831050,406,MA,MUNICIPAL,563.50,2459.00,138.00,0.00,0.28
800195352,406,BA,MUNICIPAL,1275.00,0.00,359.00,0.00,0.28
800367233,406,BA,MUNICIPAL,3256.00,9915.00,920.00,0.00,0.28
900373832,406,SP,MUNICIPAL,12738.40,12840.20,2460.00,110.20,0.28
906071960,406,SP,MUNICIPAL,10995.50,14655.50,1508.50,0.00,0.28
906072376,406,MG,MUNICIPAL,2692.50,30498.00,771.00,0.00,0.28
910588999,406,PR,MUNICIPAL,8242.00,9691.00,1030.00,189.50,0.28
100991647,406,MG,MUNICIPAL,4825.00,422.00,1322.00,0.00,0.27
101010495,407,MG,MUNICIPAL,1742.00,7390.67,489.33,0.00,0.27
104455819,407,MT,MUNICIPAL,477.50,7724.50,127.50,0.00,0.27
104727934,407,AL,MUNICIPAL,612.00,22005.00,163.00,0.00,0.27
104922045,406,MG,MUNICIPAL,3200.75,19705.50,849.00,153.75,0.27
105716915,406,PA,MUNICIPAL,6316.00,713.00,1700.00,0.00,0.27
200450814,406,SP,MUNICIPAL,19301.67,413501.00,5044.67,3515.67,0.27
200474710,406,SP,MUNICIPAL,13306.00,14245.00,3529.00,0.00,0.27
204128699,406,RS,MUNICIPAL,13867.00,122340.00,3688.00,515.00,0.27
300475494,407,TO,MUNICIPAL,1073.50,465.00,287.50,0.00,0.27
304857185,406,BA,MUNICIPAL,1216.67,1021.00,371.00,0.00,0.27
419296325,407,BA,MUNICIPAL,1180.00,166594.00,313.00,0.00,0.27
502931527,407,PB,MUNICIPAL,1757.00,628.00,467.00,0.00,0.27
602762298,407,MG,MUNICIPAL,3627.33,74.67,816.00,0.00,0.27
700146198,407,RS,MUNICIPAL,1112.50,4507.50,295.00,0.00,0.27
700629452,406,SC,MUNICIPAL,22971.00,581434.00,6157.00,0.00,0.27
900380328,406,SP,MUNICIPAL,6464.00,1937.50,1607.50,0.00,0.27
900391741,406,SP,MUNICIPAL,8485.00,51466.50,2209.00,0.00,0.27
906071290,406,PA,MUNICIPAL,6004.67,64429.67,1245.33,779.67,0.27
906071482,407,PE,MUNICIPAL,434.50,481.50,118.50,0.00,0.27
906072490,407,PB,MUNICIPAL,1007.00,62803.00,270.00,0.00,0.27
194503,407,PR,MUNICIPAL,238.50,0.00,52.00,68.50,0.26
377117,407,PR,MUNICIPAL,365.50,0.00,89.00,0.00,0.26
534942,407,MS,MUNICIPAL,5002.00,34662.00,1308.00,0.00,0.26
101033019,406,RJ,MUNICIPAL,5632.67,26265.67,1530.33,0.00,0.26
104346712,405,RR,ESTADUAL,1348.00,395993.00,334.50,111.00,0.26
104481441,406,BA,MUNICIPAL,4379.00,3939.50,1116.50,543.50,0.26
105013985,406,PE,MUNICIPAL,16224.00,315013.50,4139.00,0.00,0.26
105097955,406,MG,MUNICIPAL,3293.50,1793.00,839.50,0.00,0.26
105899257,406,MT,MUNICIPAL,3060.00,2467.75,637.00,13.75,0.26
106169409,407,RN,MUNICIPAL,719.00,26637.00,187.00,0.00,0.26
200290795,406,SP,MUNICIPAL,14239.00,10529.00,3720.00,0.00,0.26
200342051,407,SP,MUNICIPAL,4409.50,12810.25,783.25,745.00,0.26
200383135,406,SP,MUNICIPAL,19463.25,120309.75,4380.75,226.50,0.26
200438538,406,SP,MUNICIPAL,21443.00,179297.00,5619.00,0.00,0.26
203246531,407,SP,MUNICIPAL,1993.00,154526.00,521.00,0.00,0.26
205259438,406,SP,MUNICIPAL,1876.00,1017.00,489.00,0.00,0.26
205524211,406,SP,MUNICIPAL,45.67,74.67,12.33,0.00,0.26
205800274,406,PR,MUNICIPAL,3037.00,50123.00,779.00,0.00,0.26
300228459,406,MT,MUNICIPAL,7480.00,0.00,1933.00,0.00,0.26
303440378,405,PA,MUNICIPAL,3270.00,0.00,858.00,0.00,0.26
303903619,406,GO,MUNICIPAL,3102.00,8629.50,705.50,0.00,0.26
400636674,406,RS,MUNICIPAL,14740.00,378100.00,3876.00,1404.00,0.26
600192377,406,MG,MUNICIPAL,5827.67,153636.33,1362.33,0.00,0.26
600413399,406,MG,MUNICIPAL,12105.00,288858.00,3183.00,3557.00,0.26
600905345,406,MG,MUNICIPAL,19706.00,207004.50,5022.50,0.00,0.26
800944342,406,BA,MUNICIPAL,15157.00,33271.00,3868.00,0.00,0.26
906071084,406,MG,MUNICIPAL,26900.33,44301.67,6891.67,0.00,0.26
101216794,407,ES,MUNICIPAL,632.00,36.00,161.00,0.00,0.25
105550327,407,PB,MUNICIPAL,167.00,6000.00,42.00,0.00,0.25
105646137,407,MG,MUNICIPAL,105.67,13193.67,14.67,0.00,0.25
105724119,406,CE,MUNICIPAL,11713.60,29292.60,2887.60,574.20,0.25
106026708,406,BA,MUNICIPAL,7463.00,89724.00,1901.00,0.00,0.25
200290794,406,SP,MUNICIPAL,9474.00,788449.00,2366.00,0.00,0.25
204668784,406,PR,MUNICIPAL,3259.33,59780.00,829.67,185.67,0.25
411910212,406,MG,MUNICIPAL,2568.00,0.00,642.00,0.00,0.25
411920019,406,ES,MUNICIPAL,9183.00,13213.50,2037.50,1124.50,0.25
500148904,406,CE,MUNICIPAL,7751.00,4704.00,1942.00,0.00,0.25
600239256,407,MG,MUNICIPAL,150.00,3099.00,41.00,10.00,0.25
600678297,407,MG,MUNICIPAL,847.00,3303.00,209.00,0.00,0.25
601004426,405,GO,MUNICIPAL,14305.00,0.00,3601.00,0.00,0.25
602896292,407,MG,MUNICIPAL,157.00,18445.00,39.00,17.00,0.25
603101017,406,MG,MUNICIPAL,3084.00,11195.50,541.00,0.00,0.25
